Date,BTC-USD,GC=F,^VIX
2018-12-03,3894.130859375,1233.9000244140625,16.440000534057617
2018-12-04,3956.893798828125,1241.0999755859375,20.739999771118164
2018-12-06,3521.101806640625,1238.0999755859375,21.190000534057617
2018-12-07,3419.937255859375,1246.800048828125,23.229999542236328
2018-12-10,3502.656005859375,1243.699951171875,22.639999389648438
2018-12-11,3424.588134765625,1241.9000244140625,21.760000228881836
2018-12-12,3486.9501953125,1244.4000244140625,21.459999084472656
2018-12-13,3313.67724609375,1242.699951171875,20.649999618530273
2018-12-14,3242.48486328125,1237.0,21.6299991607666
2018-12-17,3545.86474609375,1247.4000244140625,24.520000457763672
2018-12-18,3696.05908203125,1249.199951171875,25.579999923706055
2018-12-19,3745.95068359375,1252.0999755859375,25.579999923706055
2018-12-20,4134.44140625,1263.5999755859375,28.3799991607666
2018-12-21,3896.543701171875,1253.800048828125,30.110000610351562
2018-12-24,4078.59912109375,1267.5,36.06999969482422
2018-12-26,3857.297607421875,1269.199951171875,30.40999984741211
2018-12-27,3654.83349609375,1277.300048828125,29.959999084472656
2018-12-28,3923.918701171875,1279.9000244140625,28.34000015258789
2018-12-31,3742.700439453125,1278.300048828125,25.420000076293945
2019-01-02,3943.409423828125,1281.0,23.219999313354492
2019-01-03,3836.7412109375,1291.800048828125,25.450000762939453
2019-01-04,3857.717529296875,1282.699951171875,21.3799991607666
2019-01-07,4025.248291015625,1286.800048828125,21.399999618530273
2019-01-08,4030.847900390625,1283.199951171875,20.469999313354492
2019-01-09,4035.29638671875,1289.300048828125,19.979999542236328
2019-01-10,3678.924560546875,1284.699951171875,19.5
2019-01-11,3687.365478515625,1287.0999755859375,18.190000534057617
2019-01-14,3706.05224609375,1289.0999755859375,19.06999969482422
2019-01-15,3630.67529296875,1286.199951171875,18.600000381469727
2019-01-16,3655.0068359375,1291.5999755859375,19.040000915527344
2019-01-17,3678.56396484375,1291.0,18.059999465942383
2019-01-18,3657.83935546875,1281.300048828125,17.799999237060547
2019-01-22,3604.5771484375,1282.5,20.799999237060547
2019-01-23,3585.123046875,1283.0999755859375,19.520000457763672
2019-01-24,3600.865478515625,1279.0999755859375,18.889999389648438
2019-01-25,3599.765869140625,1297.4000244140625,17.420000076293945
2019-01-28,3470.450439453125,1302.4000244140625,18.8700008392334
2019-01-29,3448.116943359375,1308.199951171875,19.1299991607666
2019-01-30,3486.181640625,1309.9000244140625,17.65999984741211
2019-01-31,3457.792724609375,1319.699951171875,16.56999969482422
2019-02-01,3487.9453125,1316.9000244140625,16.139999389648438
2019-02-04,3459.154052734375,1314.300048828125,15.729999542236328
2019-02-05,3466.357421875,1314.199951171875,15.569999694824219
2019-02-06,3413.767822265625,1309.5,15.380000114440918
